TimeStamp, GSRValue
09:39:109,42
09:39:129,43
09:39:150,43
09:39:170,43
09:39:187,43
09:39:207,43
09:39:228,43
09:39:248,44
09:39:269,44
09:39:289,43
09:39:309,43
09:39:330,44
09:39:351,44
09:39:371,44
09:39:392,44
09:39:412,44
09:39:433,44
09:39:453,44
09:39:474,45
09:39:494,45
09:39:514,45
09:39:535,45
09:39:556,45
09:39:576,45
09:39:596,45
09:39:617,45
09:39:637,45
09:39:658,45
09:39:679,45
09:39:699,44
09:39:719,45
09:39:739,45
09:39:760,45
09:39:780,44
09:39:801,45
09:39:821,44
09:39:842,44
09:39:863,43
09:39:883,44
09:39:904,43
09:39:924,43
09:39:945,43
09:39:965,42
09:39:985,43
09:40:006,42
09:40:026,42
09:40:047,42
09:40:068,42
09:40:088,41
09:40:109,41
09:40:129,41
09:40:149,41
09:40:170,41
09:40:191,41
09:40:210,40
09:40:231,40
09:40:252,40
09:40:272,40
09:40:293,39
09:40:313,40
09:40:334,39
09:40:354,39
09:40:375,39
09:40:395,38
09:40:415,39
09:40:436,38
09:40:456,38
09:40:477,38
09:40:498,38
09:40:518,38
09:40:534,38
09:40:554,38
09:40:575,37
09:40:595,38
09:40:616,38
09:40:636,38
09:40:657,38
09:40:677,38
09:40:698,38
09:40:719,38
09:40:740,38
09:40:760,38
09:40:779,38
09:40:800,39
09:40:821,39
09:40:841,39
09:40:862,39
09:40:882,39
09:40:903,40
09:40:924,39
09:40:943,39
09:40:964,39
09:40:985,39
09:41:005,39
09:41:026,39
09:41:046,40
09:41:067,40
09:41:088,40
09:41:107,40
09:41:128,40
09:41:148,40
09:41:169,40
09:41:189,40
09:41:210,40
09:41:230,40
09:41:251,40
09:41:271,40
09:41:292,40
09:41:312,41
09:41:333,40
09:41:353,40
09:41:374,40
09:41:394,41
09:41:415,41
09:41:435,40
09:41:456,41
09:41:476,40
09:41:497,41
09:41:518,40
09:41:537,40
09:41:559,40
09:41:579,40
09:41:599,39
09:41:619,39
09:41:640,39
09:41:656,39
09:41:677,39
09:41:697,39
09:41:718,39
09:41:738,38
09:41:759,38
09:41:780,38
09:41:800,38
09:41:820,38
09:41:840,38
09:41:862,38
09:41:882,38
09:41:902,38
09:41:923,37
09:41:943,38
09:41:964,38
09:41:985,38
09:42:005,38
09:42:025,38
09:42:046,38
09:42:066,38
09:42:086,39
09:42:107,38
09:42:127,38
09:42:148,38
09:42:168,38
09:42:189,38
09:42:209,38
09:42:230,38
09:42:251,39
09:42:270,38
09:42:291,38
09:42:312,38
09:42:332,38
09:42:352,38
09:42:373,38
09:42:394,269
09:42:415,39
09:42:435,39
09:42:455,39
09:42:475,39
09:42:496,39
09:42:517,39
09:42:537,39
09:42:558,39
09:42:578,39
09:42:598,40
09:42:619,40
09:42:639,40
09:42:660,40
09:42:680,40
09:42:701,41
09:42:722,41
09:42:742,41
09:42:762,42
09:42:782,42
09:42:804,42
09:42:824,42
09:42:844,42
09:42:865,43
09:42:885,43
09:42:906,43
09:42:927,43
09:42:943,43
09:42:963,44
09:42:983,44
09:43:004,44
09:43:025,44
09:43:045,44
09:43:066,44
09:43:086,44
09:43:107,45
09:43:127,45
09:43:147,45
09:43:167,45
09:43:189,45
09:43:209,46
09:43:229,46
09:43:250,46
09:43:270,46
09:43:291,47
09:43:312,47
09:43:332,47
09:43:352,47
09:43:373,47
09:43:394,47
09:43:414,48
09:43:434,48
09:43:455,48
09:43:475,49
09:43:496,48
09:43:516,49
09:43:536,49
09:43:557,49
09:43:578,49
09:43:598,49
09:43:619,50
09:43:639,51
09:43:660,50
09:43:679,49
09:43:700,50
09:43:721,50
09:43:741,51
09:43:762,51
09:43:783,51
09:43:802,51
09:43:823,52
09:43:844,51
09:43:864,52
09:43:885,51
09:43:905,51
09:43:926,52
09:43:946,52
09:43:967,52
09:43:987,52
09:44:008,52
09:44:028,52
09:44:048,53
09:44:069,53
09:44:089,53
09:44:110,53
09:44:131,53
09:44:151,53
09:44:172,54
09:44:192,54
09:44:212,54
09:44:229,54
09:44:249,54
09:44:270,54
09:44:290,53
09:44:311,54
09:44:331,55
09:44:352,54
09:44:372,53
09:44:393,54
09:44:413,54
09:44:434,54
09:44:454,54
09:44:475,54
09:44:495,54
09:44:516,54
09:44:536,54
09:44:556,54
09:44:577,54
09:44:598,54
09:44:618,55
09:44:638,55
09:44:659,54
09:44:679,54
09:44:699,54
09:44:721,54
09:44:741,55
09:44:761,55
09:44:782,54
09:44:802,54
09:44:823,55
09:44:843,56
09:44:863,55
09:44:884,56
09:44:905,55
09:44:925,55
09:44:945,56
09:44:966,55
09:44:986,55
09:45:006,55
09:45:027,55
09:45:048,55
09:45:068,55
09:45:089,55
09:45:109,55
09:45:130,55
09:45:151,55
09:45:171,55
09:45:191,54
09:45:211,54
09:45:232,54
09:45:252,54
09:45:273,54
09:45:293,54
09:45:314,54
09:45:334,54
09:45:355,54
09:45:376,55
09:45:396,53
09:45:417,54
09:45:437,54
09:45:457,54
09:45:473,54
09:45:494,54
09:45:515,53
09:45:535,54
09:45:556,54
09:45:576,54
09:45:597,54
09:45:617,54
09:45:637,54
09:45:658,54
09:45:679,54
09:45:699,54
09:45:719,54
09:45:740,54
09:45:761,54
09:45:781,54
09:45:802,53
09:45:822,54
09:45:842,54
09:45:863,53
09:45:883,54
09:45:903,53
09:45:925,54
09:45:945,54
09:45:965,54
09:45:986,54
09:46:006,54
09:46:027,54
09:46:048,54
09:46:067,54
09:46:089,54
09:46:109,54
09:46:129,54
09:46:150,54
09:46:170,54
09:46:191,55
09:46:211,54
09:46:232,54
09:46:252,54
09:46:273,54
09:46:293,54
09:46:314,54
09:46:334,54
09:46:355,54
09:46:375,54
09:46:395,54
09:46:415,54
09:46:437,54
09:46:457,54
09:46:477,54
09:46:498,54
09:46:518,54
09:46:539,54
09:46:559,54
09:46:579,54
09:46:600,54
09:46:621,54
09:46:641,54
09:46:662,54
09:46:682,54
09:46:703,54
09:46:723,54
09:46:743,54
09:46:764,54
09:46:780,54
09:46:805,55
09:46:821,55
09:46:842,56
09:46:862,55
09:46:883,55
09:46:903,55
09:46:923,55
09:46:944,55
09:46:965,55
09:46:985,55
09:47:006,55
09:47:027,54
09:47:047,55
09:47:067,54
09:47:088,55
09:47:108,55
09:47:128,55
09:47:149,55
09:47:170,54
09:47:189,55
09:47:211,54
09:47:231,55
09:47:252,54
09:47:272,55
09:47:292,54
09:47:313,54
09:47:333,54
09:47:354,54
09:47:374,55
09:47:395,54
09:47:415,54
09:47:436,54
09:47:456,54
09:47:477,55
09:47:497,55
09:47:517,54
09:47:538,55
09:47:558,54
09:47:580,55
09:47:600,55
09:47:620,55
09:47:640,54
09:47:661,54
09:47:681,54
09:47:702,54
09:47:722,55
09:47:743,54
09:47:763,54
09:47:784,54
09:47:804,54
09:47:825,53
09:47:845,54
09:47:866,54
09:47:887,54
09:47:906,54
09:47:927,53
09:47:948,54
09:47:968,54
09:47:988,54
09:48:010,54
09:48:029,54
09:48:046,54
09:48:066,53
09:48:087,53
09:48:108,54
09:48:127,53
09:48:149,53
09:48:169,53
09:48:189,53
09:48:210,53
09:48:230,54
09:48:250,53
09:48:271,53
09:48:291,53
09:48:313,54
09:48:333,53
09:48:353,53
09:48:373,54
09:48:394,52
09:48:414,53
09:48:435,53
09:48:455,53
09:48:476,53
09:48:497,53
09:48:517,53
09:48:537,54
09:48:558,53
09:48:578,53
09:48:599,53
09:48:619,53
09:48:640,53
09:48:661,53
09:48:681,52
09:48:701,53
09:48:722,53
09:48:742,53
09:48:763,53
09:48:783,52
09:48:804,53
09:48:825,52
09:48:845,53
09:48:865,53
09:48:885,53
09:48:906,53
09:48:927,53
09:48:947,53
09:48:967,53
09:48:988,53
09:49:008,53
09:49:029,53
09:49:050,53
09:49:069,53
09:49:091,53
09:49:111,52
09:49:132,53
09:49:152,53
09:49:173,53
09:49:193,53
09:49:214,53
09:49:234,53
09:49:255,53
09:49:275,53
09:49:296,53
09:49:315,53
09:49:336,53
09:49:357,53
09:49:377,53
09:49:397,53
09:49:418,53
09:49:439,53
09:49:459,53
09:49:480,53
09:49:500,53
09:49:521,53
09:49:541,53
09:49:557,54
09:49:578,54
09:49:599,54
09:49:619,54
09:49:639,55
09:49:660,54
09:49:680,55
09:49:701,54
09:49:721,54
09:49:741,55
09:49:762,54
09:49:783,54
09:49:803,54
09:49:824,54
09:49:845,54
09:49:865,54
09:49:885,54
09:49:905,54
09:49:926,54
09:49:947,54
09:49:967,54
09:49:987,55
09:50:008,54
09:50:029,54
09:50:049,53
09:50:069,53
09:50:090,54
09:50:111,54
09:50:131,54
09:50:152,54
09:50:172,53
09:50:192,54
09:50:212,54
09:50:233,53
09:50:254,54
09:50:274,54
09:50:294,54
09:50:315,54
09:50:336,54
09:50:356,54
09:50:377,54
09:50:397,54
09:50:418,54
09:50:438,54
09:50:459,54
09:50:478,54
09:50:499,53
09:50:520,53
09:50:541,53
09:50:561,54
09:50:582,54
09:50:601,53
09:50:622,53
09:50:642,54
09:50:664,53
09:50:683,53
09:50:704,53
09:50:725,54
09:50:746,53
09:50:765,54
09:50:786,54
09:50:807,53
09:50:828,54
09:50:847,54
09:50:868,53
09:50:888,54
09:50:909,53
09:50:930,54
09:50:946,53
09:50:970,54
09:50:987,54
09:51:007,53
09:51:027,55
09:51:048,54
09:51:069,54
09:51:089,54
09:51:109,55
09:51:130,54
09:51:150,54
09:51:171,54
09:51:191,54
09:51:212,54
09:51:233,55
09:51:253,54
09:51:274,54
09:51:294,55
09:51:314,54
09:51:335,54
09:51:355,55
09:51:376,55
09:51:396,54
09:51:416,55
09:51:437,55
09:51:458,55
09:51:478,55
09:51:499,55
09:51:519,56
09:51:540,55
09:51:560,55
09:51:581,55
09:51:601,55
09:51:622,55
09:51:642,55
09:51:663,55
09:51:683,56
09:51:703,56
09:51:724,56
09:51:741,56
09:51:761,56
09:51:781,56
09:51:801,56
09:51:823,56
09:51:843,56
09:51:863,57
09:51:884,56
09:51:904,57
09:51:925,56
09:51:945,56
09:51:966,56
09:51:986,56
09:52:006,56
09:52:027,56
09:52:048,55
09:52:069,56
09:52:089,56
09:52:109,56
09:52:130,56
09:52:150,56
09:52:170,56
09:52:191,55
09:52:211,56
09:52:232,56
09:52:252,56
09:52:273,55
09:52:293,56
09:52:313,55
09:52:335,55
09:52:355,55
09:52:375,55
09:52:395,56
09:52:416,56
09:52:437,55
09:52:458,55
09:52:478,56
09:52:499,56
09:52:515,56
09:52:535,55
09:52:555,56
09:52:576,55
09:52:596,56
09:52:617,55
09:52:637,55
09:52:658,55
09:52:678,55
09:52:699,55
09:52:719,56
09:52:739,56
09:52:760,55
09:52:781,55
09:52:801,55
09:52:822,56
09:52:842,55
09:52:863,55
09:52:883,55
09:52:904,56
09:52:924,55
09:52:945,56
09:52:965,55
09:52:986,55
09:53:006,55
09:53:027,55
09:53:047,55
09:53:067,56
09:53:088,56
09:53:108,55
09:53:129,56
09:53:150,56
09:53:170,56
09:53:191,56
09:53:211,56
09:53:232,56
09:53:251,56
09:53:272,56
09:53:289,56
09:53:309,56
09:53:330,56
09:53:350,56
09:53:370,56
09:53:391,56
09:53:412,56
09:53:432,57
09:53:453,57
09:53:473,56
09:53:494,56
09:53:514,56
09:53:534,56
09:53:555,56
09:53:576,56
09:53:595,56
09:53:616,57
09:53:637,57
09:53:657,57
09:53:678,57
09:53:698,57
09:53:719,56
09:53:739,57
09:53:759,57
09:53:781,58
09:53:801,57
09:53:821,57
09:53:842,57
09:53:862,58
09:53:882,58
09:53:903,58
09:53:923,58
09:53:944,58
09:53:965,58
09:53:985,58
09:54:006,58
09:54:022,57
09:54:043,58
09:54:063,58
09:54:083,58
09:54:103,58
09:54:125,58
09:54:145,58
09:54:165,58
09:54:185,58
09:54:206,58
09:54:226,58
09:54:247,58
09:54:267,58
09:54:288,58
09:54:309,58
09:54:329,58
09:54:350,58
09:54:370,58
09:54:390,59
09:54:411,58
09:54:431,58
09:54:451,59
09:54:472,59
09:54:493,59
09:54:513,59
09:54:533,59
09:54:554,60
09:54:575,60
09:54:596,60
09:54:616,60
09:54:636,60
09:54:656,59
09:54:677,60
09:54:698,59
09:54:718,60
09:54:738,59
09:54:759,59
09:54:775,59
09:54:795,60
09:54:816,59
09:54:837,59
09:54:858,59
09:54:877,59
09:54:899,59
09:54:918,60
09:54:940,59
09:54:960,58
09:54:980,59
09:55:001,59
09:55:022,58
09:55:042,58
09:55:062,58
09:55:083,58
09:55:103,57
09:55:124,57
09:55:144,56
09:55:164,56
09:55:185,56
09:55:206,56
09:55:226,54
09:55:247,54
09:55:267,54
09:55:288,54
09:55:308,53
09:55:329,53
09:55:349,52
09:55:369,52
09:55:390,51
09:55:410,50
09:55:431,50
09:55:451,49
09:55:472,48
09:55:493,48
09:55:513,48
09:55:533,47
09:55:550,47
09:55:569,46
09:55:591,46
09:55:611,46
09:55:632,45
09:55:651,44
09:55:672,45
09:55:693,44
09:55:713,43
09:55:734,43
09:55:755,43
09:55:775,42
09:55:795,43
09:55:816,43
09:55:836,42
09:55:857,42
09:55:877,42
09:55:898,42
09:55:918,42
09:55:939,41
09:55:959,41
09:55:979,41
09:56:000,41
09:56:021,41
09:56:041,41
09:56:062,41
09:56:082,42
09:56:103,41
09:56:123,41
09:56:143,41
09:56:164,41
09:56:185,41
09:56:205,40
09:56:225,40
09:56:245,41
09:56:266,40
09:56:286,41
09:56:303,41
09:56:324,41
09:56:344,40
09:56:364,40
09:56:385,41
09:56:405,41
09:56:426,41
09:56:446,41
09:56:467,41
09:56:487,41
09:56:508,40
09:56:528,41
09:56:549,41
09:56:570,40
09:56:590,41
09:56:610,42
09:56:631,41
09:56:651,42
09:56:671,42
09:56:692,42
09:56:713,43
09:56:733,43
09:56:754,43
09:56:774,43
09:56:794,43
09:56:815,44
09:56:835,44
09:56:856,44
09:56:877,44
09:56:897,44
09:56:918,45
09:56:938,44
09:56:958,44
09:56:979,45
09:57:000,44
09:57:019,45
09:57:040,45
09:57:061,45
09:57:077,45
09:57:097,45
09:57:118,46
09:57:138,45
09:57:159,45
09:57:180,45
09:57:201,46
09:57:220,46
09:57:241,45
09:57:262,45
09:57:282,45
09:57:302,46
09:57:323,46
09:57:343,46
09:57:364,46
09:57:385,45
09:57:405,45
09:57:426,46
09:57:446,46
09:57:466,46
09:57:487,46
09:57:508,46
09:57:528,45
09:57:548,45
09:57:569,45
09:57:589,46
09:57:610,45
09:57:630,45
09:57:650,44
09:57:671,45
09:57:692,44
09:57:712,44
09:57:732,44
09:57:753,43
09:57:773,43
09:57:794,42
09:57:815,41
09:57:830,41
09:57:851,40
09:57:872,40
09:57:893,39
09:57:913,38
09:57:934,38
09:57:954,37
09:57:974,36
09:57:994,35
09:58:015,34
09:58:036,34
09:58:056,33
09:58:076,33
09:58:097,32
09:58:118,31
09:58:138,31
09:58:158,30
09:58:179,29
09:58:199,29
09:58:220,27
09:58:240,27
09:58:261,26
09:58:282,25
09:58:302,24
09:58:323,24
09:58:343,23
09:58:364,23
09:58:383,21
09:58:404,22
09:58:424,21
09:58:445,20
09:58:466,19
09:58:486,19
09:58:507,18
09:58:527,18
09:58:548,18
09:58:568,17
09:58:588,16
09:58:605,16
09:58:626,16
09:58:645,16
09:58:666,15
09:58:687,15
09:58:708,15
09:58:728,15
09:58:748,15
09:58:768,14
09:58:790,14
09:58:810,13
09:58:830,13
09:58:850,13
09:58:871,364
09:58:892,13
09:58:912,12
09:58:933,12
09:58:953,12
09:58:974,11
09:58:994,11
09:59:015,11
09:59:035,11
09:59:055,10
09:59:076,10
09:59:097,10
09:59:117,10
09:59:137,9
09:59:158,10
09:59:178,10
09:59:195,9
09:59:216,9
09:59:236,9
09:59:256,9
09:59:277,9
09:59:297,9
09:59:318,9
09:59:338,8
09:59:359,8
09:59:379,8
09:59:400,8
09:59:420,8
09:59:441,8
09:59:461,9
09:59:481,8
09:59:502,9
09:59:522,8
09:59:543,8
09:59:563,7
09:59:584,8
09:59:604,7
09:59:625,7
09:59:646,7
09:59:666,7
09:59:686,7
09:59:703,7
09:59:724,7
09:59:743,7
09:59:764,6
09:59:785,7
09:59:806,7
09:59:825,6
09:59:846,6
09:59:866,6
09:59:886,6
09:59:908,6
09:59:928,5
09:59:948,5
09:59:969,5
09:59:989,5
10:00:010,5
10:00:030,5
10:00:051,5
10:00:071,5
10:00:091,4
10:00:112,4
10:00:133,4
10:00:153,5
10:00:174,4
10:00:194,4
10:00:215,4
10:00:236,3
10:00:251,3
10:00:272,3
10:00:292,2
10:00:313,2
10:00:333,2
10:00:354,2
10:00:374,2
10:00:395,2
10:00:416,2
10:00:436,2
10:00:457,2
10:00:476,2
10:00:497,3
10:00:518,3
10:00:539,3
10:00:559,3
10:00:579,3
10:00:600,3
10:00:620,3
10:00:640,4
10:00:661,4
10:00:682,4
10:00:702,4
10:00:723,4
10:00:743,4
10:00:763,5
10:00:784,5
10:00:805,6
10:00:820,6
10:00:842,6
10:00:862,6
10:00:882,6
10:00:903,6
10:00:923,5
10:00:943,6
10:00:964,6
10:00:985,5
10:01:006,6
10:01:026,6
10:01:046,7
10:01:066,7
10:01:087,6
10:01:108,7
10:01:128,8
10:01:149,7
10:01:169,8
10:01:189,7
10:01:209,8
10:01:230,8
10:01:251,9
10:01:272,9
10:01:291,9
10:01:313,10
10:01:332,10
10:01:353,10
10:01:373,11
10:01:394,11
10:01:415,12
10:01:436,12
10:01:456,12
10:01:476,13
10:01:496,14
10:01:518,14
10:01:538,14
10:01:558,15
10:01:574,15
10:01:594,15
10:01:615,15
10:01:635,16
10:01:657,16
10:01:677,17
10:01:697,17
10:01:718,17
10:01:738,17
10:01:759,18
10:01:779,19
10:01:800,18
10:01:821,19
10:01:841,19
10:01:861,19
10:01:881,20
10:01:902,21
10:01:923,21
10:01:943,21
10:01:964,22
10:01:984,22
10:02:005,23
10:02:025,23
10:02:046,24
10:02:066,24
10:02:086,24
10:02:107,25
10:02:127,25
10:02:147,26
10:02:168,26
10:02:188,27
10:02:209,27
10:02:230,27
10:02:251,27
10:02:270,27
10:02:291,28
10:02:312,28
10:02:328,28
10:02:349,28
10:02:369,28
10:02:390,28
10:02:410,29
10:02:430,29
10:02:451,29
10:02:471,30
10:02:492,30
10:02:517,30
10:02:537,30
10:02:554,30
10:02:574,30
10:02:595,31
10:02:614,31
10:02:635,31
10:02:655,31
10:02:676,31
10:02:697,31
10:02:717,31
10:02:737,32
10:02:758,31
10:02:779,32
10:02:799,32
10:02:819,32
10:02:840,32
10:02:861,32
10:02:881,32
10:02:901,32
10:02:922,32
10:02:942,33
10:02:963,33
10:02:984,32
10:03:004,32
10:03:025,32
10:03:044,32
10:03:066,32
10:03:086,31
10:03:106,31
10:03:127,31
10:03:147,31
10:03:168,31
10:03:188,30
10:03:208,30
10:03:229,30
10:03:250,30
10:03:270,29
10:03:290,29
10:03:311,29
10:03:332,28
10:03:352,28
10:03:372,28
10:03:393,28
10:03:414,26
10:03:434,26
10:03:454,26
10:03:475,25
10:03:496,25
10:03:516,24
10:03:537,24
10:03:557,24
10:03:577,23
10:03:597,23
10:03:618,22
10:03:639,21
10:03:659,21
10:03:679,20
10:03:700,19
10:03:721,19
10:03:741,18
10:03:761,18
10:03:782,17
10:03:802,17
10:03:823,16
10:03:839,16
10:03:860,15
10:03:880,15
10:03:901,14
10:03:921,13
10:03:942,13
10:03:962,12
10:03:983,12
10:04:003,11
10:04:023,11
10:04:044,11
10:04:064,11
10:04:086,11
10:04:106,10
10:04:126,10
10:04:146,10
10:04:167,10
10:04:188,10
10:04:208,9
10:04:229,9
10:04:249,9
10:04:270,9
10:04:290,9
10:04:310,9
10:04:331,8
10:04:351,8
10:04:372,8
10:04:393,9
10:04:413,9
10:04:433,8
10:04:454,8
10:04:474,8
10:04:495,8
10:04:515,8
10:04:536,7
10:04:552,8
10:04:572,8
10:04:593,8
10:04:614,8
10:04:634,8
10:04:654,8
10:04:675,8
10:04:695,8
10:04:716,8
10:04:736,8
10:04:756,9
10:04:778,9
10:04:798,9
10:04:819,9
10:04:839,9
10:04:859,10
10:04:880,10
10:04:900,10
10:04:921,10
10:04:941,11
10:04:962,10
10:04:982,10
10:05:003,10
10:05:023,11
10:05:043,11
10:05:064,11
10:05:085,11
10:05:105,11
10:05:126,11
10:05:146,12
10:05:166,11
10:05:187,12
10:05:208,13
10:05:228,13
10:05:248,13
10:05:269,13
10:05:289,13
10:05:310,13
10:05:330,14
10:05:351,14
10:05:372,14
10:05:391,14
10:05:413,14
10:05:432,15
10:05:453,15
10:05:474,16
10:05:494,16
10:05:515,16
10:05:535,17
10:05:555,17
10:05:576,17
10:05:597,17
10:05:617,18
10:05:637,17
10:05:657,17
10:05:678,18
10:05:699,17
10:05:719,19
10:05:740,19
10:05:761,19
10:05:781,19
10:05:801,19
10:05:821,20
10:05:842,19
10:05:859,21
10:05:879,20
10:05:899,20
10:05:920,21
10:05:940,20
10:05:961,21
10:05:981,21
10:06:002,21
10:06:023,21
10:06:043,21
10:06:064,21
10:06:084,22
10:06:104,21
10:06:125,22
10:06:145,22
10:06:166,23
10:06:187,23
10:06:206,23
10:06:227,23
10:06:248,23
10:06:269,23
10:06:289,23
10:06:310,24
10:06:329,23
10:06:350,24
10:06:370,24
10:06:391,23
10:06:412,24
10:06:433,24
10:06:452,24
10:06:473,24
10:06:494,25
10:06:514,25
10:06:535,25
10:06:555,25
10:06:575,25
10:06:596,25
10:06:617,25
10:06:637,26
10:06:658,25
10:06:678,25
10:06:698,25
10:06:718,26
10:06:739,26
10:06:759,25
10:06:780,25
10:06:801,26
10:06:821,25
10:06:842,26
10:06:862,26
10:06:882,26
10:06:903,26
10:06:923,26
10:06:944,26
10:06:965,26
10:06:985,26
10:07:006,26
10:07:026,25
10:07:047,25
10:07:067,25
10:07:087,25
10:07:108,25
10:07:128,25
10:07:149,24
10:07:170,25
10:07:186,24
10:07:206,24
10:07:226,24
10:07:247,24
10:07:268,24
10:07:288,24
10:07:308,25
10:07:329,24
10:07:350,25
10:07:370,24
10:07:390,24
10:07:410,24
10:07:432,24
10:07:451,23
10:07:473,24
10:07:492,24
10:07:514,23
10:07:534,24
10:07:554,24
10:07:575,24
10:07:595,24
10:07:615,25
10:07:636,24
10:07:657,24
10:07:677,24
10:07:698,24
10:07:719,24
10:07:739,23
10:07:759,23
10:07:780,23
10:07:800,24
10:07:821,23
10:07:841,23
10:07:861,23
10:07:882,23
10:07:903,23
10:07:923,23
10:07:943,23
10:07:964,23
10:07:985,23
10:08:005,23
10:08:025,23
10:08:046,23
10:08:067,24
10:08:087,23
10:08:107,24
10:08:128,24
10:08:149,24
10:08:169,24
10:08:189,24
10:08:210,24
10:08:230,25
10:08:251,24
10:08:271,24
10:08:291,24
10:08:312,24
10:08:332,24
10:08:353,24
10:08:373,23
10:08:394,23
10:08:415,24
10:08:435,23
10:08:455,24
10:08:472,24
10:08:492,23
10:08:513,23
10:08:533,23
10:08:554,23
10:08:574,23
10:08:595,23
10:08:615,23
10:08:636,23
10:08:656,22
10:08:677,22
10:08:697,23
10:08:718,22
10:08:738,22
10:08:759,22
10:08:779,22
10:08:800,22
10:08:820,21
10:08:840,22
10:08:860,22
10:08:882,21
10:08:902,22
10:08:922,22
10:08:943,22
10:08:964,22
10:08:984,22
10:09:004,22
10:09:025,22
10:09:045,22
10:09:065,22
10:09:087,21
10:09:107,21
10:09:128,21
10:09:148,21
10:09:169,22
10:09:189,21
10:09:209,21
10:09:229,21
10:09:250,22
10:09:270,22
10:09:291,21
10:09:311,21
10:09:332,21
10:09:353,22
10:09:373,21
10:09:394,22
10:09:414,21
10:09:434,21
10:09:454,21
10:09:475,22
10:09:495,21
10:09:516,22
10:09:536,22
10:09:557,22
10:09:577,22
10:09:598,22
10:09:619,23
10:09:639,23
10:09:660,23
10:09:676,23
10:09:697,23
10:09:717,23
10:09:737,23
10:09:758,22
10:09:779,23
10:09:799,23
10:09:819,23
10:09:840,23
10:09:860,24
10:09:881,23
10:09:901,23
10:09:922,23
10:09:942,23
10:09:963,24
10:09:984,24
10:10:003,23
10:10:024,23
10:10:045,24
10:10:065,24
10:10:086,24
10:10:106,23
10:10:126,24
10:10:147,24
10:10:167,25
10:10:187,24
10:10:209,24
10:10:229,25
10:10:249,25
10:10:270,25
10:10:290,25
10:10:310,26
10:10:331,25
10:10:352,26
10:10:372,26
10:10:393,26
10:10:413,26
10:10:434,26
10:10:454,26
10:10:475,27
10:10:495,27
10:10:516,27
10:10:536,26
10:10:557,26
10:10:577,27
10:10:598,27
10:10:618,27
10:10:638,27
10:10:659,27
10:10:680,27
10:10:699,27
10:10:720,27
10:10:741,27
10:10:762,27
10:10:782,27
10:10:802,27
10:10:823,27
10:10:843,28
10:10:860,27
10:10:880,28
10:10:901,27
10:10:921,27
10:10:942,28
10:10:962,27
10:10:982,28
10:11:003,27
10:11:024,28
10:11:044,28
10:11:064,28
10:11:085,28
10:11:106,28
10:11:126,29
10:11:146,29
10:11:166,29
10:11:188,28
10:11:208,28
10:11:228,28
10:11:249,28
10:11:269,28
10:11:289,28
10:11:310,28
10:11:330,28
10:11:351,29
10:11:372,28
10:11:392,28
10:11:412,28
10:11:433,28
10:11:454,28
10:11:474,27
10:11:495,27
10:11:515,27
10:11:536,27
10:11:556,26
10:11:576,26
10:11:597,26
10:11:617,25
10:11:638,25
10:11:658,25
10:11:679,24
10:11:700,24
10:11:720,24
10:11:740,23
10:11:761,23
10:11:777,22
10:11:798,23
10:11:818,22
10:11:839,22
10:11:859,21
10:11:880,21
10:11:900,21
10:11:920,20
10:11:941,19
10:11:962,19
10:11:982,19
10:12:002,18
10:12:023,18
10:12:043,17
10:12:064,17
10:12:085,17
10:12:105,16
10:12:126,16
10:12:146,17
10:12:166,16
10:12:187,15
10:12:207,15
10:12:228,15
10:12:248,15
10:12:268,15
10:12:289,15
10:12:310,15
10:12:330,14
10:12:351,14
10:12:371,14
10:12:392,13
10:12:412,13
10:12:433,13
10:12:453,13
10:12:473,13
10:12:493,13
10:12:514,13
10:12:531,14
10:12:551,13
10:12:572,13
10:12:592,14
10:12:613,13
10:12:633,13
10:12:654,13
10:12:674,12
10:12:694,13
10:12:715,13
10:12:736,13
10:12:756,13
10:12:776,13
10:12:797,13
10:12:817,13
10:12:838,13
10:12:859,13
10:12:878,13
10:12:899,13
10:12:920,14
10:12:941,13
10:12:961,14
10:12:982,14
10:13:001,14
10:13:023,13
10:13:042,14
10:13:064,14
10:13:083,14
10:13:104,13
10:13:125,14
10:13:145,14
10:13:166,15
10:13:186,14
10:13:207,15
10:13:227,15
10:13:247,15
10:13:268,16
10:13:284,16
10:13:305,16
10:13:325,17
10:13:346,17
10:13:367,17
10:13:387,17
10:13:407,18
10:13:427,17
10:13:449,17
10:13:469,17
10:13:489,18
10:13:510,18
10:13:530,17
10:13:551,19
10:13:571,19
10:13:592,19
10:13:612,19
10:13:633,19
10:13:653,19
10:13:673,20
10:13:694,20
10:13:715,20
10:13:735,20
10:13:756,21
10:13:776,21
10:13:796,21
10:13:817,22
10:13:837,21
10:13:858,22
10:13:878,22
10:13:898,22
10:13:920,22
10:13:940,22
10:13:960,23
10:13:981,23
10:14:001,23
10:14:022,23
10:14:038,24
10:14:058,23
10:14:079,24
10:14:100,24
10:14:120,24
10:14:141,24
10:14:160,24
10:14:181,24
10:14:202,25
10:14:222,25
10:14:242,25
10:14:263,25
10:14:283,25
10:14:304,26
10:14:325,26
10:14:345,26
10:14:366,26
10:14:386,26
10:14:406,26
10:14:427,26
10:14:447,27
10:14:468,27
10:14:488,26
10:14:509,27
10:14:530,27
10:14:550,27
10:14:570,27
10:14:590,27
10:14:612,28
10:14:632,28
10:14:652,28
10:14:673,29
10:14:694,28
10:14:714,29
10:14:734,29
